ID_GDO_Well_Name	X	Y	Z_asl	Vertical_Well_Length_ne_MD
F_HP-69	-695069.752004	-959813.355835	250.07	67
F_HP-6w/48	-695816.593253	-958779.085856	258.13	146
F_HP-7/55	-697165.774269	-959288.245727	292.27	194
F_HP-7/57	-696999.885848	-959414.448843	283.26	171
F_HP-72	-696968.464443	-958631.051928	275.86	214
F_HP-73	-696207.192948	-959054.784044	272.13	186
F_HP-74	-695231.3795	-958579.096245	245.46	94
F_HP-76	-696164.637173	-958235.94968	259.24	186
F_HP-7w/51bis	-695728.714713	-959352.917067	263.45	116
F_HP-7w/55	-695791.017183	-959489.292048	263.27	118
F_HP-7w/55bis	-695995.583654	-959468.745943	265.21	100
F_HP-7w/60	-695908.009377	-960044.84494	266.7	98
F_HP-80	-698052.210451	-958246.08955	252.08	151
F_HP-81	-697567.313977	-958363.667977	256.1	192
F_HP-82	-697579.847182	-958647.213517	260.41	185
F_HP-83	-697090.043156	-958618.678882	272.11	220
F_HP-84	-696709.861462	-958372.690918	268.6	179
F_HP-85	-696710.215537	-958841.185849	291.67	210
F_HP-86	-697425.528682	-959536.27916	278.9	140
F_HP-89	-696430.113595	-958765.649148	280	191
F_HP-89bis	-696543.615235	-958757.36968	257.83	276
F_HP-8w/48	-695513.163426	-958824.36274	253.46	126
F_HP-8w/58	-695773.900303	-959822.831112	261.96	95
F_HP-90	-697269.110313	-959086.422505	281.7	204
F_HP-91	-697051.095515	-960106.548439	311.1	140
F_HP-92	-696460.279996	-960160.545497	292.6	94
F_HP-93	-697926.059124	-959499.024089	296.6	94
F_HP-94	-698157.880855	-959403.443496	291.6	73
F_HP-9w/50	-695500.665299	-959046.063529	256.87	122
F_HP-9w/52	-695480.883753	-959230.006834	257.53	124
F_HP-9w/55	-695629.837494	-959422.783439	260.81	112
F_HP-9w/60	-695620.008793	-959928.155368	261.94	98
F_HP-9w/63	-695625.612885	-960183.143614	262.4	70
F_HP-XIX	-699327.89301	-958047.48644	250.46	138
F_HP-XVIII	-698813.480944	-958066.736124	241.4	180
F_HP-XXI	-699034.744852	-958183.75882	249.02	153.5
F_HP-XXIbis	-699109.264099	-958138.808298	169.74	55
F_HP-XXIX	-697118.481574	-958130.885234	256.96	207.3
F_HP-XXIXbis	-697105.818881	-958126.154838	190.13	143
F_HP-XXV	-697593.024159	-958034.932031	251.38	275.5
F_HP-XXVII	-697560.6259	-959058.939039	268.14	235
F_HP-XXVIII	-697199.092309	-958291.65294	261.04	216.5
F_HP-XXXI	-696914.609325	-958914.749522	294.18	317
F_HP-XXXIX	-698884.00357	-957974.56246	238.09	100
F_HP-XXXV	-699551.217572	-957989.667976	246.26	63
F_HP-XXXVII	-699354.013131	-958298.084321	255.1	62
F_HPIG-1	-698057.007499	-959629.150435	299.18	237
F_HPp-25/49	-698894.483204	-958391.974672	169.8	98
F_HPp-25/51	-698940.253488	-958632.509981	190.2	102
F_HPp-27/50	-699084.594189	-958496.693884	211.6	128
F_HPp-28/45	-699047.005783	-958046.187376	149.6	62
F_HPp-30.5/43.5	-699277.54438	-957792.96645	189.5	128
F_HPp-33/43	-699598.380053	-957748.726888	209.72	156
F_HPp-35/50	-699852.809125	-958268.963214	180.55	98
F_HPp-37/46	-700015.467196	-957947.926861	208.2	87
F_HPp-38/46	-700088.536068	-957891.120186	182.5	42
F_HPp-38/46bis	-700050.827725	-957854.127601	236.48	90
F_HPp-39/47	-700351.763974	-957931.624708	208.6	71
F_HPp-41/48	-700420.075905	-958107.315076	210	124
F_HPp-42/44	-700403.416561	-957626.243831	187.9	94
F_HPSw-1	-693885.44465	-958763.368537	260.34	87
F_HPSw-2	-693942.159596	-959219.653282	261.6	52
F_HPz-01	-700789.937509	-958104.458848	232.2	110
F_HPz-01bis	-700788.979311	-958097.634089	232.05	52
F_HPz-01bis/I	-700780.82369	-958105.908721	231.94	108
F_HPz-02	-700878.159435	-957891.412253	227.86	103
F_HPz-03	-700922.34187	-957694.42116	228.2	118
F_HPz-15/70	-698178.611241	-960747.628462	279	67
F_HPz-15w/61.5	-694988.615484	-960082.628769	252.9	96
F_HPz-17/69	-698345.72581	-960570.862481	281.4	95
F_HPz-19/61	-698416.58052	-959697.203543	264.8	88
F_HPz-19/65	-698552.944374	-960196.859736	277.9	66
F_HPz-1w/67	-696508.071959	-960610.483012	312.2	116
F_HPz-20/62E	-698674.757629	-959865.413011	275.52	103
F_HPz-20w/58	-694559.572882	-960008.731688	252.93	87.5
F_HPz-23/59	-698815.774967	-959395.979183	269.5	80
F_HPz-23/61	-698805.054028	-959626.197336	273.4	81
F_HPz-25/58	-699009.899428	-959248.550339	270.1	230
F_HPz-25/60	-699026.894236	-959513.467364	276.59	106
F_HPz-25/65	-699114.945308	-959997.643322	284	81
F_HPz-26/62	-699186.963767	-959634.320469	282.19	250
F_HPz-27/68	-699366.025573	-960203.815385	289.5	276
F_HPz-29/64	-699582.747178	-959892.222177	289.78	241
F_HPz-29/65	-699533.755809	-959998.964663	290.6	93
F_HPz-3/67	-696971.050926	-960541.498681	311.5	113
F_HPz-31/53	-699469.698867	-958694.189184	267.62	97
F_HPz-31/53bis	-699478.442252	-958684.966924	266.9	140
F_HPz-32/60	-699680.754895	-959430.934674	286.67	191
F_HPz-32/66	-699965.507209	-960197.724116	283.4	232
F_HPz-33/55	-699767.772002	-958918.659931	275.9	88
F_HPz-35/53	-699919.460906	-958674.036979	265.68	82
F_HPz-36/74	-700165.41076	-960606.805908	280.24	90
F_HPz-37/55	-700129.375731	-958809.406547	269.35	92
F_HPz-37/55bis	-700079.063727	-958803.278097	266.77	81
F_HPz-37/59	-700206.420347	-959208.965591	286.72	110
F_HPz-37/63	-700272.159682	-959721.880105	295.97	235
F_HPz-37/63bis	-700260.611196	-959723.43095	295.9	130
F_HPz-38/73	-700438.831756	-960649.752331	283	191
F_HPz-39/53	-700312.587688	-958618.535642	256.3	80
F_HPz-39/61.5	-700421.473836	-959492.674135	294.9	95
F_HPz-40/68	-700603.482279	-960093.673522	285.05	83
F_HPz-40/71	-700746.395583	-960184.264728	281.29	233
F_HPz-40/75	-700752.010025	-960770.955253	276.64	80
F_HPz-41/55	-700546.981755	-958773.671243	264.15	109
F_HPz-41/59	-700619.621633	-959179.512268	287.43	210
F_HPz-43/50.5	-700653.322874	-958307.137624	239	62
F_HPz-43/53	-700656.085129	-958543.980378	251	84
F_HPz-44/62	-700944.374333	-959395.549818	278.77	80
F_HPz-45/53	-700893.626144	-958493.491711	248.24	87
F_HPz-46/65	-701188.233541	-959781.199518	273.1	87
F_HPz-47/52	-701079.983958	-958341.262744	246.7	115
F_HPz-47/55	-701107.28668	-958642.108862	264.3	126
F_HPz-49.5/49	-701278.196316	-958020.761281	229.1	80
F_HPz-49/46	-701171.150837	-957688.438331	228.7	86
F_HPz-49/73B	-701427.69653	-960350.235906	262.83	100
F_HPz-51/61A	-701518.727332	-959234.358591	262.61	104
F_HPz-52/56	-701605.72108	-958638.308765	256	136
F_HPz-52/73	-701721.035277	-960243.178004	258	155
F_HPz-53/51	-701637.027258	-958216.113798	242.7	105
F_HPz-53/51bis	-701663.695082	-958075.412332	234.75	104
F_HPz-53/51bis1	-701660.49059	-958075.928467	234.82	99
F_HPz-53/62	-701868.258319	-959242.127962	250.53	204
F_HPz-56/54	-702000.823357	-958445.577011	239.2	173
F_HPz-58/72A	-702386.479899	-960070.762583	237.47	106
F_HPz-67	-700680.48126	-957736.227092	226.9	30
F_HPz-68	-700585.613021	-957749.594627	226.94	12
F_HPz-69	-700657.091588	-957956.005098	229.19	35
F_HPz-7/65	-697338.174971	-960306.659042	304.8	80
F_HPz-70	-700580.005921	-958000.849849	230.14	15
F_HPz-I	-701035.925772	-958076.787411	233.76	60
F_HPz-II	-700844.090023	-958774.784864	268.02	62
F_HPz-IV	-699976.433848	-959060.372425	280.15	80
F_HPz-IX	-699379.018084	-959164.17415	279.04	100
F_HPz-V	-700054.61239	-959815.054867	295.59	70
F_HPz-VII	-699467.38688	-959642.696284	287.38	78
F_HPzF-11	-700490.972695	-957857.65712	207.2	95
F_HPzF-11bis	-700517.003953	-957946.961263	234.09	90
F_HPzM-12	-694524.203711	-958813.245436	246.56	80
F_HPzM-12bis	-694775.300697	-958830.054124	240.61	90
F_HS-254	-697098.229581	-958146.005815	257.29	205
F_HS-255	-697194.527009	-958110.604315	256.78	163
F_HS-257	-696878.967412	-958155.435679	259	188
F_HS-257bis	-696877.716751	-958167.256231	259.22	192
F_HS-258	-697187.302078	-958245.448533	260.2	209
F_HS-259	-697052.452282	-958323.613385	262	209
F_HS-260	-697419.44621	-958135.452519	254.53	197
F_HS-271	-699939.654026	-957898.336247	233.5	68
F_HS-271bis	-699933.932268	-957912.679146	233.66	68
F_HS-272	-700390.151767	-958101.778995	235.32	42
F_HS-273	-699786.125388	-957915.478903	236.55	57
F_HS-274	-699628.780211	-957949.015614	242.8	80
F_HS-275	-699824.069554	-958026.657749	240.13	55
F_HS-276	-700207.852755	-958141.08004	240.89	48
F_HS-277	-700035.768425	-958193.898614	243.44	34
F_HS-278	-699817.486036	-958162.582685	245.75	51
F_HS-279	-699650.355355	-958125.965264	248.2	66
F_HS-280	-699439.652677	-957943.524795	245	103
F_HS-281	-699486.678054	-958083.652267	250.1	66
F_HS-282	-699741.10603	-958287.489675	251.32	65
F_HS-283	-699629.870084	-958324.560617	256.12	73
F_HS-284	-699541.992497	-958197.753929	252.11	61
F_HS-285	-699246.547485	-958068.526781	249.5	110
F_HS-286	-699268.778216	-958162.97827	252.55	64
F_HS-287	-699430.796831	-958286.401026	255.71	62
F_HS-288	-699527.732648	-958369.0668	258.2	72
F_HS-289	-699454.460377	-958434.462278	259.75	62.5
F_HS-290	-699256.227362	-958297.409532	255.34	61
F_HS-291	-699144.106042	-958178.490217	250.01	58
F_HS-292	-699300.193851	-958380.401375	257.15	67
F_HS-293	-699446.48851	-958557.071374	263.09	75
F_HS-294	-699296.609063	-958588.460659	261.75	76
F_HS-295	-699206.455289	-958471.735382	258.46	70
F_HS-296	-699169.767006	-958344.211798	253.87	62
F_HS-297	-699045.065585	-958248.356968	249.53	53
F_HS-298	-698991.621758	-958126.649746	245.05	62
F_HS-299	-699044.293456	-958408.418899	253.48	63
F_HS-306	-698868.557348	-958209.612145	244.63	56
F_HS-307	-698902.085051	-958352.451101	248.64	62
F_HS-308	-699076.557624	-958517.448812	256.97	68
F_HS-309	-699156.4995	-958609.740932	261.2	70
F_HS-310	-699259.2713	-958720.320481	264.46	71
F_HS-311	-698777.543983	-958289.889156	245.16	62
F_HS-312	-698651.470691	-958286.185966	244.71	94
F_HS-313	-698831.379316	-958462.040468	249.02	72
F_HS-314	-698920.37197	-958562.497621	253.09	68
F_HS-315	-699004.890714	-958732.269193	260.02	76
F_HS-316	-699115.475739	-958777.491763	262.83	74
F_HS-317	-699060.518682	-958917.399331	266.22	73
F_HS-318	-698954.151885	-958805.698692	261.27	73
F_HS-319	-698824.949324	-958689.85791	254.04	65
F_HS-320	-698786.583075	-958578.605154	249.16	65
F_HS-322	-698616.654097	-958339.443622	246.34	86
F_HS-323	-698488.383064	-958483.422255	252.53	92
F_HS-324	-698584.766228	-958612.150415	256.09	93
F_HS-325	-698706.620704	-958721.636438	249.91	54
F_HS-326	-698802.280346	-958866.103479	259.24	64
F_HS-327	-698895.426645	-958987.647236	264.33	66
F_HS-328	-698804.153701	-959113.058151	263.12	54
F_HS-329	-698692.657428	-958987.937963	257.85	51
F_HS-330	-698597.064003	-958866.182528	252.27	112.5
F_HS-330bis	-698543.145007	-959108.865813	257.8	108
F_HS-331	-698474.655332	-958722.886337	264.82	80
F_HS-333	-697200.955581	-958504.441465	265.15	147
F_HS-333bis	-697197.956033	-958505.769494	265.4	223
F_HS-334	-697081.541239	-958739.009389	277.54	224
F_HS-335	-697057.64262	-958478.336127	267.2	220
F_HS-336	-696933.956261	-958695.070761	279.63	215
F_HS-337	-696644.625545	-958592.548027	278.26	203
F_HS-339	-697305.136239	-958859.475011	271.8	214
F_HS-342	-698384.811764	-959157.824629	274	79
F_HS-344	-700339.192107	-958447.712598	248	162
F_HS-346	-698518.187134	-959300.525536	258.3	70
F_HS-347	-698078.201158	-959555.337916	297.9	90
F_HS-349	-699131.23801	-958612.530437	210.8	27
F_HS-350	-698935.466624	-958872.517215	226.8	75
F_HS-362	-696287.830431	-958206.334432	222.06	132
F_HS-363	-698768.805307	-958306.652594	170.1	92
F_HS-367	-698841.053304	-958257.142208	165.13	93
F_HS-9w/45	-695478.051669	-958577.281128	242.63	116
F_HSp-41	-699891.887064	-957837.168953	188.2	77
F_HSp-42	-700099.387281	-957815.850278	185.3	50
F_HSp-42bis	-700030.558042	-957823.224706	165.6	51.5
F_HSp-42bis1	-700041.020141	-957818.543912	164.4	24
F_HSp-42bis2	-700081.509633	-957811.065044	165.7	34
F_HSp-43	-700009.813445	-958042.336625	209.7	95
F_HSp-49	-700461.448191	-957640.172778	188	92
F_HSp-50	-700315.897113	-957859.075358	187.1	50
F_HSp-52	-699850.316186	-958132.673721	191.11	111
F_HSp-53	-699720.351427	-958166.257274	191.6	111
F_HSp-54	-698965.933301	-958258.659934	190.5	110
F_HSp-55	-699436.514634	-958222.531033	190.4	107
F_HSp-56	-699214.841948	-958249.798306	189.6	64
F_HSp-57	-699058.386	-958427.606553	186.9	103
F_HSp-60	-699250.672068	-958102.458051	169.24	41
F_HSp-63	-699031.261404	-957966.717265	148.5	95
F_HSp-66	-699054.830516	-958246.762231	191.14	87
F_HSp-66bis	-698965.692952	-958240.925103	169.22	65
F_HSp-67	-699222.837448	-958150.595112	169.28	40
F_HSp-68	-699149.750227	-958154.839	169.36	40
F_HSp-69	-698916.14169	-958395.830965	169.43	98
F_HSp-70	-698842.567835	-958190.334878	169.13	81
F_HSp-71	-698862.690675	-958403.413129	170.48	96
F_HSp-73	-698891.954509	-958650.667425	191.33	119
F_HSp-76	-698652.15114	-958017.419777	100.31	78
F_HSp-77	-698860.542154	-958755.219972	192.18	110
F_HSw-11w/43	-695193.63671	-958372.126381	240.39	108
F_HSw-3w/45	-696109.934048	-958469.255377	248.5	149
F_HSw-7	-695859.059515	-958531.646554	246.66	138
F_HSw-7w/43	-695674.071	-958340.284701	240.29	120
F_HSz-01	-700697.864035	-957979.24949	229.22	124
F_HSz-02	-700741.224975	-957794.369868	228.11	120
F_HSz-03	-700754.848547	-957636.067631	227.5	130
F_HSz-1	-700585.008233	-958135.688809	234.56	68
F_HSz-10	-699775.770961	-958419.453928	258.16	70
F_HSz-11	-699671.754453	-958434.692209	259.6	77
F_HSz-11bis	-699690.872778	-958413.974942	259.27	92
F_HSz-12	-699600.373841	-958490.334317	261.19	76
F_HSz-14	-699515.457209	-958633.315228	265.65	81
F_HSz-15	-699454.472193	-958709.282074	267.95	78
F_HSz-16	-699352.156018	-958770.794377	267.74	86
F_HSz-17	-699274.499533	-958843.245831	267.77	72
F_HSz-18	-699208.668871	-958915.388538	269.21	59
F_HSz-18bis	-699206.675739	-958922.725798	268.98	81
F_HSz-19	-699133.915311	-958978.603744	269.35	81
F_HSz-2	-700530.96897	-958166.494272	235.26	48
F_HSz-20	-699059.57126	-959045.099033	269.26	78
F_HSz-21	-699008.889571	-959075.164959	268.26	76
F_HSz-22	-698872.6913	-959225.39783	266.76	80
F_HSz-23	-698730.64532	-959334.908399	265.4	76.5
F_HSz-24	-698632.934508	-959523.404018	266.1	75
F_HSz-3	-700444.410016	-958218.475051	237.92	73.5
F_HSz-4	-700360.909981	-958252.222035	242.69	68
F_HSz-5	-700258.668246	-958275.685955	243.59	60
F_HSz-6	-700187.83214	-958283.138793	244.52	54
F_HSz-7	-700098.035292	-958312.941098	248.49	78
F_HSz-7bis	-700115.09129	-958310.572004	246.64	68
F_HSz-8	-699954.736633	-958369.729568	252.3	63
F_HSz-9	-699867.779754	-958390.862805	256.06	86
F_HSzB-1	-700610.70958	-958151.068751	233.42	68
F_HSzB-10	-699905.524521	-958569.893009	261.56	75
F_HSzB-11	-699805.893768	-958584.026803	264	71
F_HSzB-12	-699715.998694	-958598.436711	264.47	80
F_HSzB-13	-699610.32155	-958617.413883	266.03	82
F_HSzB-2	-700578.381606	-958239.859981	236.81	55
F_HSzB-3	-700558.249224	-958334.744122	240.13	61
F_HSzB-4	-700494.687115	-958367.208037	242.37	60
F_HSzB-5	-700393.074672	-958438.001332	247.15	65
F_HSzB-6	-700294.380173	-958456.541111	250.12	64
F_HSzB-7	-700197.833574	-958486.609757	251.16	65
F_HSzB-8	-700086.24857	-958507.122531	254.53	66
F_HSzB-9	-699999.671239	-958545.694024	259.7	74
F_HU-10	-698238.537017	-960556.810813	277.4	70.4
F_HU-8	-698463.998208	-959901.212186	267.29	33.4
F_HU-9	-698551.50537	-959958.89	270.05	35.6
F_Hw10/51/1	-697399.454368	-958843.312171	268.92	206
F_Hw10/51/S	-697408.447451	-958842.28927	268.65	213
F_Hw15/56.5/1	-697990.855499	-959309.095552	281.85	150
F_Hw15/56.5/S	-697987.276718	-959300.900196	281.35	186
F_Hw19/46/2	-698247.795115	-958208.737076	249.32	116
F_Hw3/60	-696853.286678	-959829.722134	310	248
F_Hw35/46/2	-699821.111005	-957969.850248	238.9	81
F_Hw35/47/1	-699824.379294	-958078.76415	242.1	167
F_Hw35/47/2	-699819.474558	-958078.941859	241.65	31.5
F_Hw35/47/S	-699799.561969	-958081.467581	242.6	209
F_Hw5w/45/1	-695855.371839	-958480.235849	254.74	146
F_Hw5w/45/S	-695851.079778	-958489.617361	254.94	263
F_Hw6w/66.5	-696053.579171	-960606.850784	283.13	113
F_HP-7/65/I	-697303.115467	-960284.455693	305.33	104
F_HP-7/65/II	-697305.253627	-960285.156729	305.31	80
F_HPz-4w/70	-696421.902857	-961016.731408	313.47	20
F_HPz-10/72	-697594.517101	-960985.567148	318.34	16
F_HPz-13/69	-697982.468395	-960638.949658	295.34	15
