DateTime,Humidity,Pressure,Temperature,Perm_0,Perm_1,Perm_2,Perm_3,Perm_4,Perm_5,SoilMoistMin_0,SoilMoistMin_1,SoilMoistMin_2,SoilMoistMin_3,SoilMoistMin_4,SoilMoistMin_5,rawADC_0,rawADC_1,rawADC_2,rawADC_3,rawADC_4,rawADC_5,Voltage_0,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Temperature_A,Pressure_A,Temperature_B,Pressure_B,Temperature_C,Pressure_C,odyssey_1,odyssey_2,ttlDate,ambient_temp,odyssey_3,odyssey_4,loggerUid,temp_3,temp_2,temp_4,temp_1,temp_0,logDateTime,odyssey_0,Pressure_AA,Pressure_BB,Pressure_CC,Inflow,Height_Cumulative,Height_Spline,Flux_Spline
2025-05-29 22:28:51,41.26,97505.81,21.1,11.09,12.073,12.583,10.817,13.751,18.191,0.2058,0.223,0.2316,0.2009,0.2509,0.317,2781,2706,2770,2550,2843,3056,,,,,,,21.38,97.577,21.55,101.423,21.05,107.502,0.7643,0.7846,1906620697,21.35,0.7956,1.8847,FF9C4BF6C4C9,20.85,20.88,20.47,20.76,20.59,1748550600,0.7063,0.0711900000000014,3.91719000000001,9.99619,,53.3172805726002,53.7857224778352,1.31185422706584E-05
2025-05-29 22:33:51,41.36,97502.38,21.1,11.087,12.078,12.584,10.819,13.754,18.197,0.2058,0.2231,0.2317,0.2009,0.2508,0.317,2781,2706,2770,2549,2843,3056,,,,,,,21.38,97.58,21.52,101.422,21.05,107.507,0.7643,0.7846,1906620697,21.35,0.7956,1.8848,FF9C4BF6C4C9,20.85,20.88,20.46,20.75,20.58,1748550900,0.7064,0.077619999999996,3.91961999999999,10.00462,,53.4238261342211,53.781787336304,1.31157345922899E-05
2025-05-29 22:38:51,41.44,97510.31,21.08,11.088,12.075,12.585,10.818,13.75,18.195,0.2059,0.2231,0.2318,0.201,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,21.38,97.58,21.5,101.419,21.05,107.5,0.7643,0.7846,1906620697,21.34,0.7955,1.8855,FF9C4BF6C4C9,20.85,20.88,20.46,20.75,20.58,1748551200,0.7063,0.0696899999999943,3.90868999999999,9.98969,,53.4958818999236,53.7778530370866,1.31129268454892E-05
2025-05-29 22:43:51,41.44,97508.62,21.07,11.088,12.075,12.583,10.817,13.756,18.186,0.2058,0.223,0.2315,0.2009,0.2508,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,21.35,97.576,21.49,101.421,21.05,107.501,0.7643,0.7846,1906620697,21.34,0.7956,1.8881,FF9C4BF6C4C9,20.84,20.87,20.46,20.75,20.58,1748551500,0.7063,0.06738,3.91238000000001,9.99238000000001,,53.28711794151,53.7739195802036,1.31101190302565E-05
2025-05-29 22:48:51,41.43,97507.8,21.06,11.085,12.076,12.581,10.814,13.75,18.193,0.2058,0.2231,0.2317,0.201,0.2509,0.3172,2781,2706,2770,2549,2843,3056,,,,,,,21.35,97.582,21.48,101.423,21.03,107.506,0.7643,0.7846,1906620697,21.33,0.7956,1.886,FF9C4BF6C4C9,20.84,20.87,20.46,20.74,20.58,1748551800,0.7063,0.0741999999999905,3.9152,9.9982,,53.4785997417773,53.7699869656753,1.31073111465916E-05
2025-05-29 22:53:51,41.49,97512.19,21.06,11.089,12.075,12.583,10.82,13.752,18.202,0.2058,0.2231,0.2317,0.2009,0.2508,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21.34,97.58,21.45,101.419,21.05,107.502,0.7642,0.7846,1906620697,21.33,0.7956,1.8837,FF9C4BF6C4C9,20.84,20.87,20.45,20.74,20.57,1748552100,0.7063,0.0678099999999944,3.90680999999999,9.98980999999999,,53.1940936374488,53.7660551935225,1.31045031944946E-05
2025-05-29 22:58:51,41.52,97504.44,21.04,11.087,12.075,12.581,10.817,13.754,18.193,0.2058,0.2231,0.2317,0.2009,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.32,97.575,21.44,101.419,21.01,107.496,0.7642,0.7846,1906620697,21.32,0.7956,1.8852,FF9C4BF6C4C9,20.84,20.87,20.45,20.74,20.57,1748552400,0.7063,0.0705600000000004,3.91455999999999,9.99155999999999,,53.1648997712231,53.7621242637655,1.31016951739655E-05
2025-05-29 23:03:51,41.58,97528.8,21.05,11.089,12.075,12.583,10.82,13.756,18.195,0.2058,0.223,0.2317,0.201,0.2509,0.317,2781,2706,2770,2550,2843,3056,,,,,,,21.28,97.594,21.43,101.422,21.02,107.5,0.7642,0.7847,1906620697,21.32,0.7956,1.8861,FF9C4BF6C4C9,20.83,20.86,20.45,20.74,20.57,1748552700,0.7063,0.0651999999999902,3.89319999999999,9.9712,,53.0372728714065,53.7581941764249,1.30988870850042E-05
2025-05-29 23:08:51,41.58,97521.79,21.05,11.091,12.075,12.587,10.822,13.753,18.195,0.2058,0.2231,0.2317,0.201,0.2509,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21.28,97.591,21.4,101.428,21.02,107.501,0.7642,0.7846,1906620697,21.31,0.7956,1.8845,FF9C4BF6C4C9,20.83,20.86,20.45,20.73,20.56,1748553000,0.7063,0.0692099999999982,3.90621,9.97921000000001,,53.0230791184337,53.7542649315213,1.30960789276108E-05
2025-05-29 23:13:51,41.6,97518.44,21.03,11.089,12.074,12.582,10.816,13.753,18.197,0.2059,0.223,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,21.26,97.584,21.38,101.428,21,107.501,0.7642,0.7846,1906620697,21.31,0.7956,1.8843,FF9C4BF6C4C9,20.83,20.86,20.45,20.73,20.56,1748553300,0.7063,0.065560000000005,3.90956,9.98256000000001,,52.8058445264837,53.7503365290752,1.30932707017853E-05
2025-05-29 23:18:51,41.62,97511.52,21.02,11.091,12.078,12.585,10.821,13.756,18.195,0.2058,0.2231,0.2317,0.2009,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.26,97.587,21.39,101.429,20.99,107.505,0.7642,0.7846,1906620697,21.3,0.7956,1.8872,FF9C4BF6C4C9,20.82,20.85,20.44,20.73,20.56,1748553600,0.7063,0.0754799999999989,3.91748,9.99347999999999,,53.1186346236546,53.7464089691071,1.30904624075277E-05
2025-05-29 23:23:51,41.65,97513.3,21.02,11.089,12.077,12.582,10.817,13.752,18.19,0.2058,0.2231,0.2317,0.2009,0.2508,0.3169,2781,2706,2770,2550,2843,3056,,,,,,,21.23,97.588,21.36,101.428,20.99,107.503,0.7642,0.7846,1906620697,21.3,0.7956,1.8871,FF9C4BF6C4C9,20.82,20.85,20.44,20.72,20.55,1748553900,0.7063,0.0746999999999929,3.9147,9.9897,,53.0424607578819,53.7424822516375,1.30876540448379E-05
2025-05-29 23:28:51,41.64,97519.36,21.02,11.087,12.077,12.583,10.818,13.752,18.193,0.2058,0.2231,0.2317,0.2009,0.2508,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.19,97.587,21.35,101.43,20.98,107.505,0.7642,0.7846,1906620697,21.29,0.7956,1.8853,FF9C4BF6C4C9,20.82,20.85,20.44,20.72,20.55,1748554200,0.7063,0.0676399999999973,3.91064,9.98563999999999,,53.4023642664551,53.738556376687,1.3084845613716E-05
2025-05-29 23:33:51,41.6,97519.45,21.01,11.091,12.079,12.586,10.821,13.753,18.203,0.2059,0.2232,0.2318,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.2,97.595,21.36,101.43,20.98,107.512,0.7642,0.7846,1906620697,21.29,0.7956,1.8841,FF9C4BF6C4C9,20.81,20.84,20.43,20.71,20.55,1748554500,0.7063,0.0755500000000069,3.91055000000002,9.99255000000001,,52.9095719042272,53.7346313442761,1.3082037114162E-05
2025-05-29 23:38:51,41.62,97515.09,21.01,11.089,12.077,12.585,10.818,13.755,18.198,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.18,97.591,21.34,101.435,20.98,107.506,0.7642,0.7846,1906620697,21.28,0.7956,1.886,FF9C4BF6C4C9,20.81,20.84,20.43,20.71,20.54,1748554800,0.7063,0.0759099999999933,3.91991,9.99091,,53.3744990826457,53.7307071544254,1.30792285461759E-05
2025-05-29 23:43:51,41.72,97513.4,21,11.091,12.078,12.587,10.819,13.755,18.194,0.2058,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.15,97.586,21.33,101.432,20.98,107.51,0.7642,0.7847,1906620697,21.28,0.7956,1.8861,FF9C4BF6C4C9,20.81,20.83,20.43,20.71,20.54,1748555100,0.7063,0.0726000000000084,3.91860000000001,9.99660000000002,,53.1623783098083,53.7267838071553,1.30764199097576E-05
2025-05-29 23:48:51,41.72,97516.11,20.99,11.09,12.082,12.585,10.821,13.754,18.202,0.2058,0.2231,0.2317,0.201,0.2508,0.3171,2781,2707,2770,2549,2843,3056,,,,,,,21.13,97.588,21.32,101.429,20.96,107.503,0.7641,0.7847,1906620697,21.27,0.7956,1.8842,FF9C4BF6C4C9,20.81,20.83,20.43,20.7,20.54,1748555400,0.7063,0.0718899999999962,3.91289,9.98689,,53.0602376044696,53.7228613024864,1.30736112049072E-05
2025-05-29 23:53:51,41.79,97521.43,20.97,11.089,12.076,12.586,10.818,13.752,18.198,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,21.12,97.588,21.3,101.433,20.96,107.506,0.7641,0.7846,1906620697,21.27,0.7956,1.8839,FF9C4BF6C4C9,20.8,20.83,20.42,20.7,20.54,1748555700,0.7062,0.0665699999999987,3.91157000000001,9.98457000000001,,52.8911114634471,53.7189396404392,1.30708024316247E-05
2025-05-29 23:58:51,41.83,97522.26,20.98,11.091,12.076,12.584,10.819,13.757,18.199,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.12,97.591,21.3,101.434,20.95,107.505,0.7641,0.7846,1906620697,21.26,0.7956,1.8843,FF9C4BF6C4C9,20.8,20.82,20.42,20.7,20.53,1748556000,0.7063,0.0687400000000054,3.91174000000001,9.98274000000001,,52.8559328637054,53.7150188210342,1.30679935899101E-05
2025-05-30 00:03:51,41.88,97519.64,20.98,11.094,12.079,12.588,10.82,13.755,18.202,0.2059,0.2231,0.2318,0.201,0.2509,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21.1,97.589,21.29,101.431,20.95,107.504,0.7641,0.7846,1906620697,21.25,0.7956,1.8847,FF9C4BF6C4C9,20.79,20.82,20.42,20.69,20.53,1748556300,0.7063,0.0693600000000032,3.91136,9.98436000000001,,53.1200126843128,53.7110988442921,1.30651846797633E-05
2025-05-30 00:08:51,41.87,97511.89,20.96,11.093,12.078,12.586,10.819,13.756,18.197,0.2059,0.2231,0.2317,0.201,0.2509,0.3172,2781,2706,2770,2550,2843,3057,,,,,,,21.1,97.582,21.28,101.43,20.95,107.505,0.7641,0.7846,1906620697,21.25,0.7956,1.8856,FF9C4BF6C4C9,20.79,20.82,20.42,20.69,20.52,1748556600,0.7063,0.0701099999999997,3.91811000000001,9.99311,,53.1140734784418,53.7071797102332,1.30623757011845E-05
2025-05-30 00:13:51,41.89,97510.14,20.97,11.092,12.077,12.586,10.82,13.758,18.198,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.07,97.586,21.28,101.429,20.95,107.501,0.7641,0.7846,1906620697,21.24,0.7956,1.8832,FF9C4BF6C4C9,20.79,20.82,20.41,20.69,20.52,1748556900,0.7062,0.0758600000000058,3.91886000000001,9.99086000000001,,53.0247890099374,53.7032614188782,1.30595666541734E-05
2025-05-30 00:18:51,41.88,97511.06,20.96,11.091,12.076,12.589,10.818,13.755,18.204,0.2058,0.2231,0.2316,0.2009,0.2508,0.317,2781,2706,2770,2550,2843,3056,,,,,,,21.05,97.586,21.28,101.432,20.95,107.503,0.7641,0.7846,1906620697,21.23,0.7956,1.8846,FF9C4BF6C4C9,20.79,20.81,20.41,20.68,20.52,1748557200,0.7062,0.074939999999998,3.92094,9.99194,,52.9430055040823,53.6993439702476,1.30567575387303E-05
2025-05-30 00:23:51,41.83,97524.88,20.98,11.093,12.081,12.586,10.82,13.756,18.194,0.2059,0.2231,0.2318,0.201,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,21.04,97.595,21.28,101.43,20.95,107.502,0.7641,0.7846,1906620697,21.23,0.7956,1.8842,FF9C4BF6C4C9,20.78,20.81,20.41,20.68,20.51,1748557500,0.7062,0.0701199999999886,3.90512,9.97711999999999,,53.0726288251088,53.6954273643618,1.3053948354855E-05
2025-05-30 00:28:51,41.92,97516.3,20.96,11.092,12.076,12.585,10.822,13.758,18.192,0.2058,0.2231,0.2317,0.2011,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.04,97.59,21.26,101.433,20.95,107.5,0.7641,0.7847,1906620697,21.22,0.7956,1.8835,FF9C4BF6C4C9,20.78,20.8,20.4,20.67,20.51,1748557800,0.7062,0.0737000000000023,3.91670000000001,9.9837,,53.0758071530437,53.6915116012415,1.30511391025477E-05
2025-05-30 00:33:51,41.88,97505.93,20.94,11.093,12.077,12.588,10.817,13.755,18.194,0.2059,0.2231,0.2317,0.201,0.2509,0.3173,2781,2706,2770,2550,2843,3056,,,,,,,21.05,97.583,21.26,101.432,20.94,107.507,0.7641,0.7846,1906620697,21.22,0.7956,1.8841,FF9C4BF6C4C9,20.78,20.8,20.4,20.67,20.51,1748558100,0.7062,0.0770700000000062,3.92607000000001,10.00107,,52.9773598495941,53.6875966809071,1.30483297818081E-05
2025-05-30 00:38:51,41.87,97499.97,20.92,11.094,12.08,12.587,10.822,13.757,18.202,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,21.03,97.572,21.25,101.429,20.93,107.503,0.764,0.7846,1906620697,21.21,0.7956,1.883,FF9C4BF6C4C9,20.77,20.8,20.4,20.67,20.5,1748558400,0.7062,0.072029999999998,3.92903,10.00303,,52.9763949353265,53.6836826033792,1.30455203926365E-05
2025-05-30 00:43:51,41.89,97501.62,20.93,11.092,12.078,12.589,10.821,13.758,18.205,0.2059,0.2231,0.2317,0.201,0.2508,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,21.02,97.57,21.25,101.425,20.92,107.502,0.764,0.7846,1906620697,21.21,0.7956,1.8851,FF9C4BF6C4C9,20.77,20.79,20.4,20.67,20.5,1748558700,0.7062,0.0683800000000048,3.92338000000001,10.00038,,53.0580366486155,53.6797693686784,1.30427109350327E-05
2025-05-30 00:48:51,41.89,97499.88,20.94,11.089,12.076,12.583,10.819,13.754,18.193,0.2058,0.2232,0.2317,0.201,0.2509,0.317,2781,2706,2770,2550,2843,3056,,,,,,,21.01,97.568,21.24,101.423,20.91,107.496,0.764,0.7846,1906620697,21.2,0.7956,1.8823,FF9C4BF6C4C9,20.76,20.79,20.39,20.66,20.5,1748559000,0.7062,0.0681199999999933,3.92312,9.99611999999999,,52.9012994631754,53.6758569768251,1.30399014089969E-05
2025-05-30 00:53:51,41.9,97492.86,20.94,11.093,12.079,12.587,10.819,13.755,18.198,0.2058,0.2231,0.2317,0.201,0.2509,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21.01,97.564,21.25,101.419,20.92,107.492,0.764,0.7846,1906620697,21.19,0.7956,1.8812,FF9C4BF6C4C9,20.76,20.78,20.39,20.66,20.49,1748559300,0.7062,0.0711399999999856,3.92613999999999,9.99914,,53.0206607171109,53.6719454278398,1.30370918145288E-05
2025-05-30 00:58:51,41.98,97483.33,20.93,11.091,12.078,12.584,10.817,13.756,18.201,0.2058,0.2231,0.2317,0.2009,0.2509,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21,97.557,21.24,101.412,20.92,107.49,0.764,0.7846,1906620697,21.19,0.7956,1.883,FF9C4BF6C4C9,20.76,20.78,20.39,20.65,20.49,1748559600,0.7061,0.073670000000007,3.92867000000001,10.00667,,53.0636852476778,53.6680347217432,1.30342821516287E-05
2025-05-30 01:03:51,41.96,97479.89,20.93,11.09,12.076,12.584,10.816,13.753,18.189,0.2059,0.2232,0.2318,0.201,0.251,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,21.01,97.552,21.24,101.408,20.91,107.484,0.7639,0.7845,1906620697,21.18,0.7955,1.8836,FF9C4BF6C4C9,20.75,20.78,20.38,20.65,20.49,1748559900,0.7061,0.0721100000000092,3.92811,10.00411,,53.116858139476,53.6641248585557,1.30314724202964E-05
2025-05-30 01:08:51,42,97487.83,20.91,11.09,12.077,12.584,10.818,13.751,18.192,0.2058,0.2231,0.2318,0.201,0.2509,0.3169,2781,2706,2770,2550,2843,3056,,,,,,,20.98,97.558,21.24,101.408,20.91,107.478,0.7639,0.7846,1906620697,21.18,0.7955,1.8823,FF9C4BF6C4C9,20.75,20.77,20.38,20.65,20.48,1748560200,0.7061,0.0701700000000045,3.92017,9.99016999999999,,53.1405501823309,53.6602158382979,1.3028662620532E-05
2025-05-30 01:13:51,41.99,97474.75,20.91,11.089,12.075,12.581,10.818,13.755,18.195,0.2058,0.2231,0.2317,0.2009,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,20.98,97.553,21.23,101.405,20.89,107.475,0.764,0.7846,1906620697,21.17,0.7955,1.8826,FF9C4BF6C4C9,20.75,20.77,20.38,20.64,20.48,1748560500,0.7061,0.078249999999997,3.93025,10.00025,,52.5679976896358,53.6563076609902,1.30258527523355E-05
2025-05-30 01:18:51,42.07,97475.71,20.9,11.091,12.078,12.585,10.82,13.754,18.186,0.2059,0.2231,0.2318,0.201,0.2509,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,20.98,97.552,21.22,101.402,20.89,107.477,0.764,0.7846,1906620697,21.17,0.7956,1.8822,FF9C4BF6C4C9,20.74,20.77,20.37,20.64,20.47,1748560800,0.7061,0.0762900000000002,3.92628999999999,10.00129,,52.9584117420492,53.6524003266533,1.30230428157069E-05
2025-05-30 01:23:51,42.09,97465.45,20.87,11.09,12.078,12.582,10.818,13.752,18.193,0.2059,0.2232,0.2317,0.201,0.251,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,20.96,97.543,21.22,101.397,20.89,107.47,0.7639,0.7845,1906620697,21.16,0.7955,1.8834,FF9C4BF6C4C9,20.74,20.76,20.37,20.63,20.47,1748561100,0.7061,0.0775500000000022,3.93155,10.00455,,53.0811137285041,53.6484938353076,1.30202328106461E-05
2025-05-30 01:28:51,42.09,97472.42,20.86,11.089,12.073,12.584,10.817,13.751,18.195,0.2059,0.2231,0.2317,0.201,0.251,0.3172,2781,2706,2770,2550,2843,3056,,,,,,,20.95,97.544,21.2,101.394,20.89,107.466,0.7639,0.7845,1906620697,21.16,0.7955,1.8826,FF9C4BF6C4C9,20.74,20.76,20.37,20.63,20.47,1748561400,0.7061,0.0715799999999973,3.92158000000001,9.99357999999999,,53.1977702779163,53.6445881869738,1.30174227371532E-05
2025-05-30 01:33:51,42.17,97477.65,20.86,11.09,12.079,12.587,10.817,13.752,18.197,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,20.95,97.546,21.19,101.392,20.86,107.463,0.7639,0.7846,1906620697,21.15,0.7955,1.8814,FF9C4BF6C4C9,20.73,20.75,20.37,20.63,20.46,1748561700,0.7061,0.0683500000000095,3.91435,9.98535,,53.0316093229683,53.6406833816722,1.30146125952282E-05
2025-05-30 01:38:51,42.21,97478.52,20.87,11.091,12.079,12.586,10.816,13.751,18.192,0.2059,0.2231,0.2318,0.201,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,20.95,97.551,21.2,101.392,20.86,107.465,0.7639,0.7846,1906620697,21.14,0.7955,1.8843,FF9C4BF6C4C9,20.73,20.75,20.36,20.62,20.46,1748562000,0.7061,0.0724799999999988,3.91347999999999,9.98648,,52.9981340460651,53.6367794194235,1.30118023848711E-05
2025-05-30 01:43:51,42.25,97476.73,20.87,11.091,12.079,12.587,10.822,13.755,18.196,0.2058,0.2231,0.2317,0.2009,0.2509,0.3171,2781,2706,2770,2549,2843,3056,,,,,,,20.96,97.548,21.17,101.391,20.86,107.459,0.7639,0.7845,1906620697,21.14,0.7955,1.8845,FF9C4BF6C4C9,20.72,20.75,20.36,20.62,20.45,1748562300,0.7061,0.0712700000000126,3.91427000000002,9.98227000000001,,52.903719450038,53.6328763002481,1.30089921060818E-05
2025-05-30 01:48:51,42.3,97480.36,20.85,11.091,12.079,12.587,10.82,13.757,18.2,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,20.95,97.553,21.18,101.393,20.87,107.464,0.7639,0.7846,1906620697,21.13,0.7955,1.8814,FF9C4BF6C4C9,20.72,20.74,20.35,20.61,20.45,1748562600,0.7061,0.0726399999999927,3.91264,9.98363999999999,,52.8923355002317,53.6289740241667,1.30061817588604E-05
2025-05-30 01:53:51,42.42,97488.3,20.83,11.093,12.081,12.588,10.82,13.757,18.204,0.2059,0.2231,0.2318,0.2009,0.2509,0.317,2781,2706,2770,2550,2843,3056,,,,,,,20.95,97.557,21.16,101.393,20.84,107.462,0.7639,0.7846,1906620697,21.13,0.7955,1.8809,FF9C4BF6C4C9,20.72,20.74,20.35,20.61,20.45,1748562900,0.7061,0.0686999999999927,3.90469999999999,9.97369999999999,,52.7446229812618,53.6250725911996,1.30033713432069E-05
2025-05-30 01:58:51,42.37,97476.18,20.82,11.093,12.081,12.585,10.823,13.756,18.198,0.2059,0.2232,0.2317,0.201,0.2509,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.95,97.552,21.16,101.392,20.85,107.465,0.7639,0.7846,1906620697,21.12,0.7955,1.8811,FF9C4BF6C4C9,20.71,20.74,20.35,20.61,20.44,1748563200,0.7061,0.0758200000000073,3.91582,9.98882,,53.0630793449394,53.6211720013676,1.30005608591212E-05
2025-05-30 02:03:51,42.37,97470,20.83,11.095,12.077,12.588,10.82,13.756,18.2,0.2059,0.2232,0.2318,0.201,0.2509,0.3172,2781,2707,2770,2549,2843,3056,,,,,,,20.92,97.542,21.17,101.397,20.83,107.463,0.7639,0.7845,1906620697,21.11,0.7955,1.8818,FF9C4BF6C4C9,20.71,20.73,20.35,20.6,20.44,1748563500,0.7061,0.0720000000000027,3.92700000000001,9.993,,53.1582004122342,53.617272254691,1.29977503066035E-05
2025-05-30 02:08:51,42.38,97468.25,20.84,11.095,12.081,12.587,10.821,13.761,18.203,0.2058,0.2231,0.2317,0.201,0.2509,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.92,97.542,21.16,101.392,20.83,107.456,0.7638,0.7845,1906620697,21.11,0.7955,1.8796,FF9C4BF6C4C9,20.71,20.73,20.34,20.6,20.43,1748563800,0.706,0.073750000000004,3.92375,9.98775000000001,,52.7775976805755,53.6133733511905,1.29949396856536E-05
2025-05-30 02:13:51,42.37,97461.23,20.84,11.093,12.079,12.586,10.821,13.755,18.191,0.2059,0.2231,0.2316,0.201,0.2508,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.92,97.54,21.16,101.389,20.83,107.457,0.7638,0.7845,1906620697,21.1,0.7955,1.882,FF9C4BF6C4C9,20.7,20.72,20.34,20.6,20.43,1748564100,0.706,0.0787700000000058,3.92777,9.99576999999999,,52.8978282633747,53.6094752908865,1.29921289962716E-05
2025-05-30 02:18:51,42.44,97460.41,20.84,11.093,12.078,12.584,10.821,13.751,18.199,0.206,0.2232,0.2318,0.201,0.251,0.3172,2781,2707,2770,2550,2843,3056,,,,,,,20.93,97.539,21.16,101.387,20.84,107.451,0.7638,0.7845,1906620697,21.1,0.7955,1.8804,FF9C4BF6C4C9,20.7,20.72,20.34,20.59,20.43,1748564400,0.706,0.0785899999999913,3.92658999999999,9.99058999999998,,52.7944306779254,53.6055780737995,1.29893182384574E-05
2025-05-30 02:23:51,42.39,97457.7,20.85,11.092,12.081,12.587,10.82,13.755,18.194,0.2058,0.2231,0.2317,0.2009,0.2508,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,20.92,97.537,21.17,101.388,20.86,107.449,0.7638,0.7845,1906620697,21.09,0.7955,1.8822,FF9C4BF6C4C9,20.7,20.72,20.33,20.59,20.42,1748564700,0.706,0.0793000000000035,3.9303,9.9913,,52.9579797956857,53.6016816999502,1.29865074122111E-05
2025-05-30 02:28:51,42.36,97452.56,20.84,11.096,12.079,12.585,10.819,13.755,18.2,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2706,2770,2550,2843,3056,,,,,,,20.92,97.53,21.18,101.385,20.84,107.449,0.7638,0.7845,1906620697,21.09,0.7955,1.8804,FF9C4BF6C4C9,20.69,20.71,20.33,20.58,20.42,1748565000,0.706,0.07744000000001,3.93244000000001,9.99644000000001,,52.8654365897241,53.597786169359,1.29836965175328E-05
2025-05-30 02:33:51,42.42,97467.38,20.83,11.094,12.082,12.589,10.821,13.757,18.198,0.2059,0.2231,0.2317,0.2009,0.2509,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.92,97.537,21.16,101.379,20.85,107.447,0.7638,0.7845,1906620697,21.08,0.7955,1.881,FF9C4BF6C4C9,20.69,20.71,20.33,20.58,20.42,1748565300,0.706,0.0696200000000005,3.91162,9.97962,,53.1309202926392,53.5938914820465,1.29808855544222E-05
2025-05-30 02:38:51,42.38,97468.25,20.84,11.093,12.081,12.587,10.819,13.76,18.205,0.2059,0.2232,0.2317,0.2009,0.2509,0.3172,2781,2707,2770,2550,2843,3056,,,,,,,20.92,97.542,21.17,101.383,20.86,107.453,0.7638,0.7845,1906620697,21.08,0.7955,1.8815,FF9C4BF6C4C9,20.68,20.7,20.32,20.58,20.41,1748565600,0.706,0.073750000000004,3.91475,9.98475000000001,,52.9388079005125,53.5899976380332,1.29780745228796E-05
2025-05-30 02:43:51,42.36,97456.01,20.84,11.094,12.08,12.585,10.82,13.756,18.192,0.2059,0.2231,0.2317,0.201,0.2508,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.92,97.537,21.16,101.381,20.84,107.451,0.7638,0.7845,1906620697,21.07,0.7955,1.8822,FF9C4BF6C4C9,20.68,20.7,20.32,20.57,20.41,1748565900,0.706,0.0809900000000141,3.92499000000001,9.99499,,52.811012253952,53.5861046373397,1.29752634229048E-05
2025-05-30 02:48:51,42.41,97460.41,20.84,11.094,12.081,12.587,10.823,13.753,18.195,0.2059,0.2232,0.2318,0.2009,0.2509,0.3172,2781,2707,2770,2550,2843,3057,,,,,,,20.92,97.535,21.16,101.382,20.83,107.454,0.7638,0.7845,1906620697,21.07,0.7955,1.879,FF9C4BF6C4C9,20.68,20.7,20.32,20.57,20.4,1748566200,0.706,0.0745899999999864,3.92159,9.99358999999998,,52.9344911549464,53.5822124799863,1.29724522544979E-05
2025-05-30 02:53:51,42.38,97458.62,20.84,11.096,12.082,12.589,10.822,13.761,18.208,0.2059,0.2231,0.2317,0.201,0.2509,0.3171,2781,2707,2770,2550,2843,3056,,,,,,,20.93,97.534,21.15,101.381,20.86,107.453,0.7638,0.7845,1906620697,21.06,0.7955,1.8794,FF9C4BF6C4C9,20.68,20.69,20.32,20.56,20.4,1748566500,0.706,0.0753800000000098,3.92238,9.99438000000001,,53.089802034015,53.5783211659938,1.29696410176589E-05
